1000,2.3010299956639813
11,2.3010299956639813
3,2.3010299956639813
a,1.8239087409443189
aa,2.3010299956639813
aaaaa,2.0
aaaaaaa,2.3010299956639813
abadi,1.6989700043360187
abaikan,2.0
abduh,2.3010299956639813
abu,2.3010299956639813
abuabu,2.3010299956639813
acuh,2.3010299956639813
acuhkan,2.3010299956639813
ada,0.37675070960209955
adakah,1.5228787452803376
adaku,2.3010299956639813
adalah,1.3467874862246563
adanya,1.3979400086720377
adiwarnamu,2.3010299956639813
adu,2.3010299956639813
aduh,2.3010299956639813
again,2.3010299956639813
agar,1.1549019599857433
ah,1.8239087409443189
ahli,2.3010299956639813
aint,2.3010299956639813
air,1.0705810742857074
airmata,2.3010299956639813
aja,1.8239087409443189
ajaibnya,2.3010299956639813
ajak,2.3010299956639813
ajal,2.3010299956639813
ajarkanmu,2.3010299956639813
ak,2.3010299956639813
akan,0.5606673061697374
akankah,1.5228787452803376
akhir,1.6989700043360187
akhiri,2.0
akhirmu,2.3010299956639813
akhirnya,1.4559319556497243
aksara,2.3010299956639813
aku,0.1611509092627447
akudan,2.3010299956639813
akui,2.3010299956639813
akulah,2.3010299956639813
akupun,2.0
akuu,2.3010299956639813
alam,1.6989700043360187
alami,2.3010299956639813
alamku,2.3010299956639813
alamnya,2.3010299956639813
alasan,1.8239087409443189
album,2.0
aliran,2.0
all,1.8239087409443189
allah,2.3010299956639813
alunan,2.3010299956639813
always,2.3010299956639813
ambang,2.3010299956639813
ambil,2.3010299956639813
ambisi,2.3010299956639813
ampuni,2.3010299956639813
ampuniku,2.3010299956639813
amuk,2.3010299956639813
anak,2.0
ananta,2.3010299956639813
and,1.4559319556497243
andai,1.4559319556497243
andaikan,2.3010299956639813
angan,2.3010299956639813
anganangan,2.3010299956639813
anganku,2.3010299956639813
anggap,1.6989700043360187
anggonku,2.3010299956639813
anggun,2.3010299956639813
angin,1.3979400086720377
angkasa,1.8239087409443189
angkat,2.3010299956639813
angkatan,2.3010299956639813
antara,1.4559319556497243
antologi,2.3010299956639813
anugerah,2.0
apa,0.721246399047171
apaapa,2.0
apabila,1.8239087409443189
apakah,1.5228787452803376
apalagi,1.6989700043360187
apalah,2.3010299956639813
apane,2.3010299956639813
apapun,1.8239087409443189
ape,2.3010299956639813
api,1.8239087409443189
apimu,2.3010299956639813
arah,1.6989700043360187
aral,2.3010299956639813
aromamu,2.3010299956639813
arti,1.3979400086720377
artikel,2.3010299956639813
arungi,1.8239087409443189
as,2.3010299956639813
asa,1.6989700043360187
asal,2.0
asalkan,2.0
asap,2.3010299956639813
asmara,1.3979400086720377
atap,2.3010299956639813
atas,1.5228787452803376
atasku,2.3010299956639813
atau,1.4559319556497243
ataukah,1.6989700043360187
ataupun,2.3010299956639813
ati,2.3010299956639813
atiku,2.3010299956639813
aura,2.3010299956639813
awal,2.3010299956639813
awalnya,2.3010299956639813
awan,1.8239087409443189
awas,2.3010299956639813
ay,2.3010299956639813
ayahmu,2.3010299956639813
ayo,1.8239087409443189
ayoâ€¦,2.3010299956639813
baby,1.8239087409443189
back,2.0
bad,2.3010299956639813
badai,1.8239087409443189
badanku,2.3010299956639813
bagai,1.2596373105057561
bagaikan,2.0
bagaimana,1.3979400086720377
bagaimanakah,2.3010299956639813
bagi,1.6989700043360187
bagiku,1.1870866433571445
bagimu,2.0
bahagia,1.0222763947111522
bahagiakanmu,2.3010299956639813
bahagiaku,2.3010299956639813
bahagiamu,2.3010299956639813
bahasa,2.0
bahkan,2.0
bahtera,2.3010299956639813
bahuku,2.3010299956639813
bahwa,1.3467874862246563
bahwaku,2.3010299956639813
baik,1.3010299956639813
baikku,2.3010299956639813
baikmu,2.3010299956639813
baiknya,2.3010299956639813
baju,2.3010299956639813
bajumu,2.3010299956639813
bak,2.3010299956639813
balas,2.3010299956639813
bali,2.3010299956639813
balik,2.0
balikan,2.3010299956639813
baline,2.3010299956639813
balon,2.3010299956639813
banding,2.3010299956639813
bang,2.3010299956639813
bangga,2.3010299956639813
banggakan,2.3010299956639813
bangkitkan,2.3010299956639813
bangku,2.3010299956639813
bangsaku,2.3010299956639813
bangsamu,2.3010299956639813
bangun,2.0
bantuin,2.3010299956639813
bantulah,2.3010299956639813
banyak,1.2218487496163564
banyaknya,2.3010299956639813
banyu,2.3010299956639813
baper,2.3010299956639813
bara,2.3010299956639813
barat,2.3010299956639813
barengan,2.3010299956639813
baru,1.3010299956639813
basah,2.3010299956639813
basahi,2.3010299956639813
basuh,2.3010299956639813
batas,1.6989700043360187
batin,2.3010299956639813
batinmu,2.3010299956639813
batu,2.0
bawa,1.5228787452803376
bawah,1.8239087409443189
bawaku,2.3010299956639813
bawalah,2.0
bayang,1.6989700043360187
bayangan,1.8239087409443189
bayanganmu,2.3010299956639813
bayangbayangmu,1.8239087409443189
bayangkan,2.3010299956639813
bayangmu,1.8239087409443189
be,1.8239087409443189
beatin,2.3010299956639813
beauty,2.3010299956639813
beban,1.8239087409443189
bebanku,2.3010299956639813
bebas,2.0
beberapa,2.0
becerita,2.3010299956639813
begini,1.3467874862246563
begitu,1.0969100130080565
begituu,2.3010299956639813
behind,2.3010299956639813
bekerja,2.3010299956639813
beku,2.3010299956639813
belah,2.3010299956639813
belahan,2.0
belai,1.8239087409443189
belajar,2.3010299956639813
belakang,2.3010299956639813
belakangku,2.3010299956639813
belikatmu,2.3010299956639813
belong,2.3010299956639813
belum,1.5228787452803376
benahi,2.3010299956639813
benakku,1.8239087409443189
benar,1.5228787452803376
benarbenar,2.3010299956639813
bengi,2.3010299956639813
bening,2.3010299956639813
bentuk,2.3010299956639813
bentuknya,2.3010299956639813
berada,1.6989700043360187
beradu,2.3010299956639813
berakhir,1.6989700043360187
berangan,2.3010299956639813
berani,1.8239087409443189
beranikan,2.0
beranjak,2.0
berapa,2.0
berarti,1.4559319556497243
berat,1.6989700043360187
berbagi,1.5228787452803376
berbahaya,2.0
berbalasan,2.3010299956639813
berbalutkan,2.3010299956639813
berbatas,2.3010299956639813
berbeda,1.3467874862246563
berbekas,2.3010299956639813
berbicara,2.3010299956639813
berbisik,2.3010299956639813
berbohong,2.3010299956639813
berbuat,2.3010299956639813
berbungabunga,2.3010299956639813
bercanda,2.0
bercerita,1.8239087409443189
bercinta,2.3010299956639813
bercumbu,2.3010299956639813
berdansa,2.3010299956639813
berdaya,1.6989700043360187
berdebar,2.0
berdebardebar,2.3010299956639813
berdebu,2.3010299956639813
berdendam,2.3010299956639813
berdiri,1.3979400086720377
berdoa,2.3010299956639813
berdua,1.0
berduaan,2.3010299956639813
berduan,2.3010299956639813
berelegi,2.3010299956639813
berenang,2.3010299956639813
berevolusi,2.3010299956639813
berfikir,1.8239087409443189
bergandeng,2.3010299956639813
berganti,1.4559319556497243
bergegas,2.3010299956639813
bergegaslah,2.3010299956639813
bergelora,2.0
bergema,2.3010299956639813
bergeming,2.3010299956639813
bergengsi,2.3010299956639813
bergerak,2.0
bergetar,2.0
bergulir,2.3010299956639813
berhak,2.3010299956639813
berharap,1.5228787452803376
berhasil,2.0
berhenti,1.2596373105057561
berhiasakan,2.3010299956639813
beri,1.1549019599857433
beribu,2.3010299956639813
berikan,1.6989700043360187
berikanku,2.0
berikanlah,2.3010299956639813
berilah,2.3010299956639813
beritahukan,2.3010299956639813
berjalan,1.4559319556497243
berjalannya,2.3010299956639813
berjanji,1.8239087409443189
berjarum,2.3010299956639813
berjatuhan,2.3010299956639813
berjiwa,2.3010299956639813
berjuang,1.8239087409443189
berjumpa,1.6020599913279623
berjuta,1.6989700043360187
berkali,2.3010299956639813
berkalikali,2.0
berkata,1.3010299956639813
berkawan,2.3010299956639813
berkelana,2.3010299956639813
berkenal,2.3010299956639813
berkhayal,2.3010299956639813
berkumandang,2.3010299956639813
berkumpul,2.0
berkunjung,2.3010299956639813
berkutik,2.3010299956639813
berlabuh,2.3010299956639813
berlabuhmu,2.3010299956639813
berlalu,1.1549019599857433
berlanjut,2.3010299956639813
berlari,1.3010299956639813
berlarilari,2.3010299956639813
berlindung,2.3010299956639813
bermadu,2.3010299956639813
bermandikan,2.3010299956639813
bermanja,2.3010299956639813
bermesraan,1.8239087409443189
bermimpi,2.3010299956639813
bernafas,2.3010299956639813
bernapas,2.3010299956639813
bernyanyi,1.5228787452803376
berpaling,1.6989700043360187
berpapasan,2.3010299956639813
berpelukan,2.3010299956639813
berpendapat,2.3010299956639813
berperang,2.3010299956639813
berpesta,2.3010299956639813
berpihak,2.3010299956639813
berpijar,2.3010299956639813
berpikir,2.3010299956639813
berpisah,1.2596373105057561
berprasangka,2.3010299956639813
berprestasi,2.0
berpujangga,2.3010299956639813
berpura,2.3010299956639813
berputar,2.0
berputarputar,2.3010299956639813
bersabar,1.8239087409443189
bersabarlah,2.3010299956639813
bersalah,2.3010299956639813
bersama,0.7328282715969862
bersamaku,1.4559319556497243
bersamamu,1.0705810742857074
bersamanya,1.3979400086720377
bersandar,1.8239087409443189
bersandiwara,2.3010299956639813
bersatu,1.6020599913279623
bersayap,2.3010299956639813
bersedia,2.3010299956639813
bersembunyi,2.3010299956639813
bersemi,2.0
bersemuka,2.3010299956639813
bersenang,2.0
bersenanglah,2.3010299956639813
bersenggama,2.3010299956639813
bersepeda,2.3010299956639813
berseri,2.3010299956639813
bersih,2.3010299956639813
bersinar,1.4559319556497243
bersua,2.0
bersuara,2.3010299956639813
bersujud,2.0
bertabrakan,2.3010299956639813
bertaburan,2.3010299956639813
bertahan,1.2596373105057561
bertahta,2.0
bertahun,2.0
bertanya,1.5228787452803376
bertegur,2.3010299956639813
bertekad,2.3010299956639813
bertemu,1.2596373105057561
bertemukah,2.3010299956639813
bertemuu,2.3010299956639813
bertenaga,2.3010299956639813
bertepi,2.3010299956639813
berubah,1.3979400086720377
berujung,2.3010299956639813
berulang,2.0
beruntungnya,2.3010299956639813
berupaya,2.3010299956639813
berusaha,1.8239087409443189
berwarna,2.3010299956639813
berwarnawarni,2.3010299956639813
besar,2.0
besarnya,2.3010299956639813
betapa,1.3010299956639813
